name,Manufacturer,type,feature.x,value.x,featureAbbr.x,feature.y,value.y,featureAbbr.y
Golden Crisp,Post,Cold,Display shelf,1,Shelf,Milligrams of sodium,45,Sodium
Golden Crisp,Post,Cold,Display shelf,1,Shelf,Grams of dietary fiber,0,Fiber
Golden Crisp,Post,Cold,Display shelf,1,Shelf,Grams of complex carbohydrates,11,Carbohydrates
Golden Crisp,Post,Cold,Display shelf,1,Shelf,Grams of sugars,15,Sugars
Golden Crisp,Post,Cold,Display shelf,1,Shelf,Milligrams of potassium,40,Potassium
Golden Crisp,Post,Cold,Display shelf,1,Shelf,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Golden Crisp,Post,Cold,Display shelf,1,Shelf,Display shelf,1,Shelf
Golden Crisp,Post,Cold,Display shelf,1,Shelf,Weight in ounces per one serving,1,Ounces
Golden Crisp,Post,Cold,Display shelf,1,Shelf,Number of cups in one serving,0.88,Cups
Golden Crisp,Post,Cold,Display shelf,1,Shelf,Rating of cereal,35.252444,**Rating**
Golden Crisp,Post,Cold,Weight in ounces per one serving,1,Ounces,Calories per serving,100,Calories
Golden Crisp,Post,Cold,Weight in ounces per one serving,1,Ounces,Grams of protein,2,Protein
Golden Crisp,Post,Cold,Weight in ounces per one serving,1,Ounces,Grams of fat,0,Fat
Golden Crisp,Post,Cold,Weight in ounces per one serving,1,Ounces,Milligrams of sodium,45,Sodium
Golden Crisp,Post,Cold,Weight in ounces per one serving,1,Ounces,Grams of dietary fiber,0,Fiber
Golden Crisp,Post,Cold,Weight in ounces per one serving,1,Ounces,Grams of complex carbohydrates,11,Carbohydrates
Golden Crisp,Post,Cold,Weight in ounces per one serving,1,Ounces,Grams of sugars,15,Sugars
Golden Crisp,Post,Cold,Weight in ounces per one serving,1,Ounces,Milligrams of potassium,40,Potassium
Golden Crisp,Post,Cold,Weight in ounces per one serving,1,Ounces,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Golden Crisp,Post,Cold,Weight in ounces per one serving,1,Ounces,Display shelf,1,Shelf
Golden Crisp,Post,Cold,Weight in ounces per one serving,1,Ounces,Weight in ounces per one serving,1,Ounces
Golden Crisp,Post,Cold,Weight in ounces per one serving,1,Ounces,Number of cups in one serving,0.88,Cups
Golden Crisp,Post,Cold,Weight in ounces per one serving,1,Ounces,Rating of cereal,35.252444,**Rating**
Golden Crisp,Post,Cold,Number of cups in one serving,0.88,Cups,Calories per serving,100,Calories
Golden Crisp,Post,Cold,Number of cups in one serving,0.88,Cups,Grams of protein,2,Protein
Golden Crisp,Post,Cold,Number of cups in one serving,0.88,Cups,Grams of fat,0,Fat
Golden Crisp,Post,Cold,Number of cups in one serving,0.88,Cups,Milligrams of sodium,45,Sodium
Golden Crisp,Post,Cold,Number of cups in one serving,0.88,Cups,Grams of dietary fiber,0,Fiber
Golden Crisp,Post,Cold,Number of cups in one serving,0.88,Cups,Grams of complex carbohydrates,11,Carbohydrates
Golden Crisp,Post,Cold,Number of cups in one serving,0.88,Cups,Grams of sugars,15,Sugars
Golden Crisp,Post,Cold,Number of cups in one serving,0.88,Cups,Milligrams of potassium,40,Potassium
Golden Crisp,Post,Cold,Number of cups in one serving,0.88,Cups,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Golden Crisp,Post,Cold,Number of cups in one serving,0.88,Cups,Display shelf,1,Shelf
Golden Crisp,Post,Cold,Number of cups in one serving,0.88,Cups,Weight in ounces per one serving,1,Ounces
Golden Crisp,Post,Cold,Number of cups in one serving,0.88,Cups,Number of cups in one serving,0.88,Cups
Golden Crisp,Post,Cold,Number of cups in one serving,0.88,Cups,Rating of cereal,35.252444,**Rating**
Golden Crisp,Post,Cold,Rating of cereal,35.252444,**Rating**,Calories per serving,100,Calories
Golden Crisp,Post,Cold,Rating of cereal,35.252444,**Rating**,Grams of protein,2,Protein
Golden Crisp,Post,Cold,Rating of cereal,35.252444,**Rating**,Grams of fat,0,Fat
Golden Crisp,Post,Cold,Rating of cereal,35.252444,**Rating**,Milligrams of sodium,45,Sodium
Golden Crisp,Post,Cold,Rating of cereal,35.252444,**Rating**,Grams of dietary fiber,0,Fiber
Golden Crisp,Post,Cold,Rating of cereal,35.252444,**Rating**,Grams of complex carbohydrates,11,Carbohydrates
Golden Crisp,Post,Cold,Rating of cereal,35.252444,**Rating**,Grams of sugars,15,Sugars
Golden Crisp,Post,Cold,Rating of cereal,35.252444,**Rating**,Milligrams of potassium,40,Potassium
Golden Crisp,Post,Cold,Rating of cereal,35.252444,**Rating**,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Golden Crisp,Post,Cold,Rating of cereal,35.252444,**Rating**,Display shelf,1,Shelf
Golden Crisp,Post,Cold,Rating of cereal,35.252444,**Rating**,Weight in ounces per one serving,1,Ounces
Golden Crisp,Post,Cold,Rating of cereal,35.252444,**Rating**,Number of cups in one serving,0.88,Cups
Golden Crisp,Post,Cold,Rating of cereal,35.252444,**Rating**,Rating of cereal,35.252444,**Rating**
Grape Nuts Flakes,Post,Cold,Calories per serving,100,Calories,Calories per serving,100,Calories
Grape Nuts Flakes,Post,Cold,Calories per serving,100,Calories,Grams of protein,3,Protein
Grape Nuts Flakes,Post,Cold,Calories per serving,100,Calories,Grams of fat,1,Fat
Grape Nuts Flakes,Post,Cold,Calories per serving,100,Calories,Milligrams of sodium,140,Sodium
Grape Nuts Flakes,Post,Cold,Calories per serving,100,Calories,Grams of dietary fiber,3,Fiber
Grape Nuts Flakes,Post,Cold,Calories per serving,100,Calories,Grams of complex carbohydrates,15,Carbohydrates
Grape Nuts Flakes,Post,Cold,Calories per serving,100,Calories,Grams of sugars,5,Sugars
Grape Nuts Flakes,Post,Cold,Calories per serving,100,Calories,Milligrams of potassium,85,Potassium
Grape Nuts Flakes,Post,Cold,Calories per serving,100,Calories,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Grape Nuts Flakes,Post,Cold,Calories per serving,100,Calories,Display shelf,3,Shelf
Grape Nuts Flakes,Post,Cold,Calories per serving,100,Calories,Weight in ounces per one serving,1,Ounces
Grape Nuts Flakes,Post,Cold,Calories per serving,100,Calories,Number of cups in one serving,0.88,Cups
Grape Nuts Flakes,Post,Cold,Calories per serving,100,Calories,Rating of cereal,52.076897,**Rating**
Grape Nuts Flakes,Post,Cold,Grams of protein,3,Protein,Calories per serving,100,Calories
Grape Nuts Flakes,Post,Cold,Grams of protein,3,Protein,Grams of protein,3,Protein
Grape Nuts Flakes,Post,Cold,Grams of protein,3,Protein,Grams of fat,1,Fat
Grape Nuts Flakes,Post,Cold,Grams of protein,3,Protein,Milligrams of sodium,140,Sodium
Grape Nuts Flakes,Post,Cold,Grams of protein,3,Protein,Grams of dietary fiber,3,Fiber
Grape Nuts Flakes,Post,Cold,Grams of protein,3,Protein,Grams of complex carbohydrates,15,Carbohydrates
Grape Nuts Flakes,Post,Cold,Grams of protein,3,Protein,Grams of sugars,5,Sugars
Grape Nuts Flakes,Post,Cold,Grams of protein,3,Protein,Milligrams of potassium,85,Potassium
Grape Nuts Flakes,Post,Cold,Grams of protein,3,Protein,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Grape Nuts Flakes,Post,Cold,Grams of protein,3,Protein,Display shelf,3,Shelf
Grape Nuts Flakes,Post,Cold,Grams of protein,3,Protein,Weight in ounces per one serving,1,Ounces
Grape Nuts Flakes,Post,Cold,Grams of protein,3,Protein,Number of cups in one serving,0.88,Cups
Grape Nuts Flakes,Post,Cold,Grams of protein,3,Protein,Rating of cereal,52.076897,**Rating**
Grape Nuts Flakes,Post,Cold,Grams of fat,1,Fat,Calories per serving,100,Calories
Grape Nuts Flakes,Post,Cold,Grams of fat,1,Fat,Grams of protein,3,Protein
Grape Nuts Flakes,Post,Cold,Grams of fat,1,Fat,Grams of fat,1,Fat
Grape Nuts Flakes,Post,Cold,Grams of fat,1,Fat,Milligrams of sodium,140,Sodium
Grape Nuts Flakes,Post,Cold,Grams of fat,1,Fat,Grams of dietary fiber,3,Fiber
Grape Nuts Flakes,Post,Cold,Grams of fat,1,Fat,Grams of complex carbohydrates,15,Carbohydrates
Grape Nuts Flakes,Post,Cold,Grams of fat,1,Fat,Grams of sugars,5,Sugars
Grape Nuts Flakes,Post,Cold,Grams of fat,1,Fat,Milligrams of potassium,85,Potassium
Grape Nuts Flakes,Post,Cold,Grams of fat,1,Fat,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Grape Nuts Flakes,Post,Cold,Grams of fat,1,Fat,Display shelf,3,Shelf
Grape Nuts Flakes,Post,Cold,Grams of fat,1,Fat,Weight in ounces per one serving,1,Ounces
Grape Nuts Flakes,Post,Cold,Grams of fat,1,Fat,Number of cups in one serving,0.88,Cups
Grape Nuts Flakes,Post,Cold,Grams of fat,1,Fat,Rating of cereal,52.076897,**Rating**
Grape Nuts Flakes,Post,Cold,Milligrams of sodium,140,Sodium,Calories per serving,100,Calories
Grape Nuts Flakes,Post,Cold,Milligrams of sodium,140,Sodium,Grams of protein,3,Protein
Grape Nuts Flakes,Post,Cold,Milligrams of sodium,140,Sodium,Grams of fat,1,Fat
Grape Nuts Flakes,Post,Cold,Milligrams of sodium,140,Sodium,Milligrams of sodium,140,Sodium
Grape Nuts Flakes,Post,Cold,Milligrams of sodium,140,Sodium,Grams of dietary fiber,3,Fiber
Grape Nuts Flakes,Post,Cold,Milligrams of sodium,140,Sodium,Grams of complex carbohydrates,15,Carbohydrates
Grape Nuts Flakes,Post,Cold,Milligrams of sodium,140,Sodium,Grams of sugars,5,Sugars
Grape Nuts Flakes,Post,Cold,Milligrams of sodium,140,Sodium,Milligrams of potassium,85,Potassium
Grape Nuts Flakes,Post,Cold,Milligrams of sodium,140,Sodium,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Grape Nuts Flakes,Post,Cold,Milligrams of sodium,140,Sodium,Display shelf,3,Shelf
Grape Nuts Flakes,Post,Cold,Milligrams of sodium,140,Sodium,Weight in ounces per one serving,1,Ounces
Grape Nuts Flakes,Post,Cold,Milligrams of sodium,140,Sodium,Number of cups in one serving,0.88,Cups
Grape Nuts Flakes,Post,Cold,Milligrams of sodium,140,Sodium,Rating of cereal,52.076897,**Rating**
Grape Nuts Flakes,Post,Cold,Grams of dietary fiber,3,Fiber,Calories per serving,100,Calories
Grape Nuts Flakes,Post,Cold,Grams of dietary fiber,3,Fiber,Grams of protein,3,Protein
Grape Nuts Flakes,Post,Cold,Grams of dietary fiber,3,Fiber,Grams of fat,1,Fat
Grape Nuts Flakes,Post,Cold,Grams of dietary fiber,3,Fiber,Milligrams of sodium,140,Sodium
Grape Nuts Flakes,Post,Cold,Grams of dietary fiber,3,Fiber,Grams of dietary fiber,3,Fiber
Grape Nuts Flakes,Post,Cold,Grams of dietary fiber,3,Fiber,Grams of complex carbohydrates,15,Carbohydrates
Grape Nuts Flakes,Post,Cold,Grams of dietary fiber,3,Fiber,Grams of sugars,5,Sugars
Grape Nuts Flakes,Post,Cold,Grams of dietary fiber,3,Fiber,Milligrams of potassium,85,Potassium
Grape Nuts Flakes,Post,Cold,Grams of dietary fiber,3,Fiber,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Grape Nuts Flakes,Post,Cold,Grams of dietary fiber,3,Fiber,Display shelf,3,Shelf
Grape Nuts Flakes,Post,Cold,Grams of dietary fiber,3,Fiber,Weight in ounces per one serving,1,Ounces
Grape Nuts Flakes,Post,Cold,Grams of dietary fiber,3,Fiber,Number of cups in one serving,0.88,Cups
Grape Nuts Flakes,Post,Cold,Grams of dietary fiber,3,Fiber,Rating of cereal,52.076897,**Rating**
Grape Nuts Flakes,Post,Cold,Grams of complex carbohydrates,15,Carbohydrates,Calories per serving,100,Calories
Grape Nuts Flakes,Post,Cold,Grams of complex carbohydrates,15,Carbohydrates,Grams of protein,3,Protein
Grape Nuts Flakes,Post,Cold,Grams of complex carbohydrates,15,Carbohydrates,Grams of fat,1,Fat
Grape Nuts Flakes,Post,Cold,Grams of complex carbohydrates,15,Carbohydrates,Milligrams of sodium,140,Sodium
Grape Nuts Flakes,Post,Cold,Grams of complex carbohydrates,15,Carbohydrates,Grams of dietary fiber,3,Fiber
Grape Nuts Flakes,Post,Cold,Grams of complex carbohydrates,15,Carbohydrates,Grams of complex carbohydrates,15,Carbohydrates
Grape Nuts Flakes,Post,Cold,Grams of complex carbohydrates,15,Carbohydrates,Grams of sugars,5,Sugars
Grape Nuts Flakes,Post,Cold,Grams of complex carbohydrates,15,Carbohydrates,Milligrams of potassium,85,Potassium
Grape Nuts Flakes,Post,Cold,Grams of complex carbohydrates,15,Carbohydrates,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Grape Nuts Flakes,Post,Cold,Grams of complex carbohydrates,15,Carbohydrates,Display shelf,3,Shelf
Grape Nuts Flakes,Post,Cold,Grams of complex carbohydrates,15,Carbohydrates,Weight in ounces per one serving,1,Ounces
Grape Nuts Flakes,Post,Cold,Grams of complex carbohydrates,15,Carbohydrates,Number of cups in one serving,0.88,Cups
Grape Nuts Flakes,Post,Cold,Grams of complex carbohydrates,15,Carbohydrates,Rating of cereal,52.076897,**Rating**
Grape Nuts Flakes,Post,Cold,Grams of sugars,5,Sugars,Calories per serving,100,Calories
Grape Nuts Flakes,Post,Cold,Grams of sugars,5,Sugars,Grams of protein,3,Protein
Grape Nuts Flakes,Post,Cold,Grams of sugars,5,Sugars,Grams of fat,1,Fat
Grape Nuts Flakes,Post,Cold,Grams of sugars,5,Sugars,Milligrams of sodium,140,Sodium
Grape Nuts Flakes,Post,Cold,Grams of sugars,5,Sugars,Grams of dietary fiber,3,Fiber
Grape Nuts Flakes,Post,Cold,Grams of sugars,5,Sugars,Grams of complex carbohydrates,15,Carbohydrates
Grape Nuts Flakes,Post,Cold,Grams of sugars,5,Sugars,Grams of sugars,5,Sugars
Grape Nuts Flakes,Post,Cold,Grams of sugars,5,Sugars,Milligrams of potassium,85,Potassium
Grape Nuts Flakes,Post,Cold,Grams of sugars,5,Sugars,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Grape Nuts Flakes,Post,Cold,Grams of sugars,5,Sugars,Display shelf,3,Shelf
Grape Nuts Flakes,Post,Cold,Grams of sugars,5,Sugars,Weight in ounces per one serving,1,Ounces
Grape Nuts Flakes,Post,Cold,Grams of sugars,5,Sugars,Number of cups in one serving,0.88,Cups
Grape Nuts Flakes,Post,Cold,Grams of sugars,5,Sugars,Rating of cereal,52.076897,**Rating**
Grape Nuts Flakes,Post,Cold,Milligrams of potassium,85,Potassium,Calories per serving,100,Calories
Grape Nuts Flakes,Post,Cold,Milligrams of potassium,85,Potassium,Grams of protein,3,Protein
Grape Nuts Flakes,Post,Cold,Milligrams of potassium,85,Potassium,Grams of fat,1,Fat
Grape Nuts Flakes,Post,Cold,Milligrams of potassium,85,Potassium,Milligrams of sodium,140,Sodium
Grape Nuts Flakes,Post,Cold,Milligrams of potassium,85,Potassium,Grams of dietary fiber,3,Fiber
Grape Nuts Flakes,Post,Cold,Milligrams of potassium,85,Potassium,Grams of complex carbohydrates,15,Carbohydrates
Grape Nuts Flakes,Post,Cold,Milligrams of potassium,85,Potassium,Grams of sugars,5,Sugars
Grape Nuts Flakes,Post,Cold,Milligrams of potassium,85,Potassium,Milligrams of potassium,85,Potassium
Grape Nuts Flakes,Post,Cold,Milligrams of potassium,85,Potassium,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Grape Nuts Flakes,Post,Cold,Milligrams of potassium,85,Potassium,Display shelf,3,Shelf
Grape Nuts Flakes,Post,Cold,Milligrams of potassium,85,Potassium,Weight in ounces per one serving,1,Ounces
Grape Nuts Flakes,Post,Cold,Milligrams of potassium,85,Potassium,Number of cups in one serving,0.88,Cups
Grape Nuts Flakes,Post,Cold,Milligrams of potassium,85,Potassium,Rating of cereal,52.076897,**Rating**
Grape Nuts Flakes,Post,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Calories per serving,100,Calories
Grape Nuts Flakes,Post,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Grams of protein,3,Protein
Grape Nuts Flakes,Post,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Grams of fat,1,Fat
Grape Nuts Flakes,Post,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Milligrams of sodium,140,Sodium
Grape Nuts Flakes,Post,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Grams of dietary fiber,3,Fiber
Grape Nuts Flakes,Post,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Grams of complex carbohydrates,15,Carbohydrates
Grape Nuts Flakes,Post,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Grams of sugars,5,Sugars
Grape Nuts Flakes,Post,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Milligrams of potassium,85,Potassium
Grape Nuts Flakes,Post,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Grape Nuts Flakes,Post,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Display shelf,3,Shelf
Grape Nuts Flakes,Post,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Weight in ounces per one serving,1,Ounces
Grape Nuts Flakes,Post,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Number of cups in one serving,0.88,Cups
Grape Nuts Flakes,Post,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Rating of cereal,52.076897,**Rating**
Grape Nuts Flakes,Post,Cold,Display shelf,3,Shelf,Calories per serving,100,Calories
Grape Nuts Flakes,Post,Cold,Display shelf,3,Shelf,Grams of protein,3,Protein
Grape Nuts Flakes,Post,Cold,Display shelf,3,Shelf,Grams of fat,1,Fat
Grape Nuts Flakes,Post,Cold,Display shelf,3,Shelf,Milligrams of sodium,140,Sodium
Grape Nuts Flakes,Post,Cold,Display shelf,3,Shelf,Grams of dietary fiber,3,Fiber
Grape Nuts Flakes,Post,Cold,Display shelf,3,Shelf,Grams of complex carbohydrates,15,Carbohydrates
Grape Nuts Flakes,Post,Cold,Display shelf,3,Shelf,Grams of sugars,5,Sugars
Grape Nuts Flakes,Post,Cold,Display shelf,3,Shelf,Milligrams of potassium,85,Potassium
Grape Nuts Flakes,Post,Cold,Display shelf,3,Shelf,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Grape Nuts Flakes,Post,Cold,Display shelf,3,Shelf,Display shelf,3,Shelf
Grape Nuts Flakes,Post,Cold,Display shelf,3,Shelf,Weight in ounces per one serving,1,Ounces
Grape Nuts Flakes,Post,Cold,Display shelf,3,Shelf,Number of cups in one serving,0.88,Cups
Grape Nuts Flakes,Post,Cold,Display shelf,3,Shelf,Rating of cereal,52.076897,**Rating**
Grape Nuts Flakes,Post,Cold,Weight in ounces per one serving,1,Ounces,Calories per serving,100,Calories
Grape Nuts Flakes,Post,Cold,Weight in ounces per one serving,1,Ounces,Grams of protein,3,Protein
Grape Nuts Flakes,Post,Cold,Weight in ounces per one serving,1,Ounces,Grams of fat,1,Fat
Grape Nuts Flakes,Post,Cold,Weight in ounces per one serving,1,Ounces,Milligrams of sodium,140,Sodium
Grape Nuts Flakes,Post,Cold,Weight in ounces per one serving,1,Ounces,Grams of dietary fiber,3,Fiber
Grape Nuts Flakes,Post,Cold,Weight in ounces per one serving,1,Ounces,Grams of complex carbohydrates,15,Carbohydrates
Grape Nuts Flakes,Post,Cold,Weight in ounces per one serving,1,Ounces,Grams of sugars,5,Sugars
Grape Nuts Flakes,Post,Cold,Weight in ounces per one serving,1,Ounces,Milligrams of potassium,85,Potassium
Grape Nuts Flakes,Post,Cold,Weight in ounces per one serving,1,Ounces,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Grape Nuts Flakes,Post,Cold,Weight in ounces per one serving,1,Ounces,Display shelf,3,Shelf
Grape Nuts Flakes,Post,Cold,Weight in ounces per one serving,1,Ounces,Weight in ounces per one serving,1,Ounces
Grape Nuts Flakes,Post,Cold,Weight in ounces per one serving,1,Ounces,Number of cups in one serving,0.88,Cups
Grape Nuts Flakes,Post,Cold,Weight in ounces per one serving,1,Ounces,Rating of cereal,52.076897,**Rating**
Grape Nuts Flakes,Post,Cold,Number of cups in one serving,0.88,Cups,Calories per serving,100,Calories
Grape Nuts Flakes,Post,Cold,Number of cups in one serving,0.88,Cups,Grams of protein,3,Protein
Grape Nuts Flakes,Post,Cold,Number of cups in one serving,0.88,Cups,Grams of fat,1,Fat
Grape Nuts Flakes,Post,Cold,Number of cups in one serving,0.88,Cups,Milligrams of sodium,140,Sodium
Grape Nuts Flakes,Post,Cold,Number of cups in one serving,0.88,Cups,Grams of dietary fiber,3,Fiber
Grape Nuts Flakes,Post,Cold,Number of cups in one serving,0.88,Cups,Grams of complex carbohydrates,15,Carbohydrates
Grape Nuts Flakes,Post,Cold,Number of cups in one serving,0.88,Cups,Grams of sugars,5,Sugars
Grape Nuts Flakes,Post,Cold,Number of cups in one serving,0.88,Cups,Milligrams of potassium,85,Potassium
Grape Nuts Flakes,Post,Cold,Number of cups in one serving,0.88,Cups,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Grape Nuts Flakes,Post,Cold,Number of cups in one serving,0.88,Cups,Display shelf,3,Shelf
Grape Nuts Flakes,Post,Cold,Number of cups in one serving,0.88,Cups,Weight in ounces per one serving,1,Ounces
Grape Nuts Flakes,Post,Cold,Number of cups in one serving,0.88,Cups,Number of cups in one serving,0.88,Cups
Grape Nuts Flakes,Post,Cold,Number of cups in one serving,0.88,Cups,Rating of cereal,52.076897,**Rating**
Grape Nuts Flakes,Post,Cold,Rating of cereal,52.076897,**Rating**,Calories per serving,100,Calories
Grape Nuts Flakes,Post,Cold,Rating of cereal,52.076897,**Rating**,Grams of protein,3,Protein
Grape Nuts Flakes,Post,Cold,Rating of cereal,52.076897,**Rating**,Grams of fat,1,Fat
Grape Nuts Flakes,Post,Cold,Rating of cereal,52.076897,**Rating**,Milligrams of sodium,140,Sodium
Grape Nuts Flakes,Post,Cold,Rating of cereal,52.076897,**Rating**,Grams of dietary fiber,3,Fiber
Grape Nuts Flakes,Post,Cold,Rating of cereal,52.076897,**Rating**,Grams of complex carbohydrates,15,Carbohydrates
Grape Nuts Flakes,Post,Cold,Rating of cereal,52.076897,**Rating**,Grams of sugars,5,Sugars
Grape Nuts Flakes,Post,Cold,Rating of cereal,52.076897,**Rating**,Milligrams of potassium,85,Potassium
Grape Nuts Flakes,Post,Cold,Rating of cereal,52.076897,**Rating**,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Grape Nuts Flakes,Post,Cold,Rating of cereal,52.076897,**Rating**,Display shelf,3,Shelf
Grape Nuts Flakes,Post,Cold,Rating of cereal,52.076897,**Rating**,Weight in ounces per one serving,1,Ounces
Grape Nuts Flakes,Post,Cold,Rating of cereal,52.076897,**Rating**,Number of cups in one serving,0.88,Cups
Grape Nuts Flakes,Post,Cold,Rating of cereal,52.076897,**Rating**,Rating of cereal,52.076897,**Rating**
Grape-Nuts,Post,Cold,Calories per serving,110,Calories,Calories per serving,110,Calories
Grape-Nuts,Post,Cold,Calories per serving,110,Calories,Grams of protein,3,Protein
Grape-Nuts,Post,Cold,Calories per serving,110,Calories,Grams of fat,0,Fat
Grape-Nuts,Post,Cold,Calories per serving,110,Calories,Milligrams of sodium,170,Sodium
Grape-Nuts,Post,Cold,Calories per serving,110,Calories,Grams of dietary fiber,3,Fiber
Grape-Nuts,Post,Cold,Calories per serving,110,Calories,Grams of complex carbohydrates,17,Carbohydrates
Grape-Nuts,Post,Cold,Calories per serving,110,Calories,Grams of sugars,3,Sugars
Grape-Nuts,Post,Cold,Calories per serving,110,Calories,Milligrams of potassium,90,Potassium
Grape-Nuts,Post,Cold,Calories per serving,110,Calories,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Grape-Nuts,Post,Cold,Calories per serving,110,Calories,Display shelf,3,Shelf
Grape-Nuts,Post,Cold,Calories per serving,110,Calories,Weight in ounces per one serving,1,Ounces
Grape-Nuts,Post,Cold,Calories per serving,110,Calories,Number of cups in one serving,0.25,Cups
Grape-Nuts,Post,Cold,Calories per serving,110,Calories,Rating of cereal,53.371007,**Rating**
Grape-Nuts,Post,Cold,Grams of protein,3,Protein,Calories per serving,110,Calories
Grape-Nuts,Post,Cold,Grams of protein,3,Protein,Grams of protein,3,Protein
Grape-Nuts,Post,Cold,Grams of protein,3,Protein,Grams of fat,0,Fat
Grape-Nuts,Post,Cold,Grams of protein,3,Protein,Milligrams of sodium,170,Sodium
Grape-Nuts,Post,Cold,Grams of protein,3,Protein,Grams of dietary fiber,3,Fiber
Grape-Nuts,Post,Cold,Grams of protein,3,Protein,Grams of complex carbohydrates,17,Carbohydrates
Grape-Nuts,Post,Cold,Grams of protein,3,Protein,Grams of sugars,3,Sugars
Grape-Nuts,Post,Cold,Grams of protein,3,Protein,Milligrams of potassium,90,Potassium
Grape-Nuts,Post,Cold,Grams of protein,3,Protein,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Grape-Nuts,Post,Cold,Grams of protein,3,Protein,Display shelf,3,Shelf
Grape-Nuts,Post,Cold,Grams of protein,3,Protein,Weight in ounces per one serving,1,Ounces
Grape-Nuts,Post,Cold,Grams of protein,3,Protein,Number of cups in one serving,0.25,Cups
Grape-Nuts,Post,Cold,Grams of protein,3,Protein,Rating of cereal,53.371007,**Rating**
Grape-Nuts,Post,Cold,Grams of fat,0,Fat,Calories per serving,110,Calories
Grape-Nuts,Post,Cold,Grams of fat,0,Fat,Grams of protein,3,Protein
Grape-Nuts,Post,Cold,Grams of fat,0,Fat,Grams of fat,0,Fat
Grape-Nuts,Post,Cold,Grams of fat,0,Fat,Milligrams of sodium,170,Sodium
Grape-Nuts,Post,Cold,Grams of fat,0,Fat,Grams of dietary fiber,3,Fiber
Grape-Nuts,Post,Cold,Grams of fat,0,Fat,Grams of complex carbohydrates,17,Carbohydrates
Grape-Nuts,Post,Cold,Grams of fat,0,Fat,Grams of sugars,3,Sugars
Grape-Nuts,Post,Cold,Grams of fat,0,Fat,Milligrams of potassium,90,Potassium
Grape-Nuts,Post,Cold,Grams of fat,0,Fat,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Grape-Nuts,Post,Cold,Grams of fat,0,Fat,Display shelf,3,Shelf
Grape-Nuts,Post,Cold,Grams of fat,0,Fat,Weight in ounces per one serving,1,Ounces
Grape-Nuts,Post,Cold,Grams of fat,0,Fat,Number of cups in one serving,0.25,Cups
Grape-Nuts,Post,Cold,Grams of fat,0,Fat,Rating of cereal,53.371007,**Rating**
Grape-Nuts,Post,Cold,Milligrams of sodium,170,Sodium,Calories per serving,110,Calories
Grape-Nuts,Post,Cold,Milligrams of sodium,170,Sodium,Grams of protein,3,Protein
Grape-Nuts,Post,Cold,Milligrams of sodium,170,Sodium,Grams of fat,0,Fat
Grape-Nuts,Post,Cold,Milligrams of sodium,170,Sodium,Milligrams of sodium,170,Sodium
Grape-Nuts,Post,Cold,Milligrams of sodium,170,Sodium,Grams of dietary fiber,3,Fiber
Grape-Nuts,Post,Cold,Milligrams of sodium,170,Sodium,Grams of complex carbohydrates,17,Carbohydrates
Grape-Nuts,Post,Cold,Milligrams of sodium,170,Sodium,Grams of sugars,3,Sugars
Grape-Nuts,Post,Cold,Milligrams of sodium,170,Sodium,Milligrams of potassium,90,Potassium
