name,Manufacturer,type,feature.x,value.x,featureAbbr.x,feature.y,value.y,featureAbbr.y
Maypo,American Home Food Products,Hot,calories per serving,100,Calories,milligrams of potassium,95,Potassium
Maypo,American Home Food Products,Hot,calories per serving,100,Calories,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Maypo,American Home Food Products,Hot,calories per serving,100,Calories,Display shelf,2,Shelf
Maypo,American Home Food Products,Hot,calories per serving,100,Calories,Weight in ounces per one serving,1,Ounces
Maypo,American Home Food Products,Hot,calories per serving,100,Calories,Number of cups in one serving,1,Cups
Maypo,American Home Food Products,Hot,calories per serving,100,Calories,Rating of cereal,54.850917,**Rating**
Maypo,American Home Food Products,Hot,grams of protein,4,Protein,calories per serving,100,Calories
Maypo,American Home Food Products,Hot,grams of protein,4,Protein,grams of protein,4,Protein
Maypo,American Home Food Products,Hot,grams of protein,4,Protein,grams of fat,1,Fat
Maypo,American Home Food Products,Hot,grams of protein,4,Protein,milligrams of sodium,0,Sodium
Maypo,American Home Food Products,Hot,grams of protein,4,Protein,grams of dietary fiber,0,Fiber
Maypo,American Home Food Products,Hot,grams of protein,4,Protein,grams of complex carbohydrates,16,Carbohydrates
Maypo,American Home Food Products,Hot,grams of protein,4,Protein,grams of sugars,3,Sugars
Maypo,American Home Food Products,Hot,grams of protein,4,Protein,milligrams of potassium,95,Potassium
Maypo,American Home Food Products,Hot,grams of protein,4,Protein,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Maypo,American Home Food Products,Hot,grams of protein,4,Protein,Display shelf,2,Shelf
Maypo,American Home Food Products,Hot,grams of protein,4,Protein,Weight in ounces per one serving,1,Ounces
Maypo,American Home Food Products,Hot,grams of protein,4,Protein,Number of cups in one serving,1,Cups
Maypo,American Home Food Products,Hot,grams of protein,4,Protein,Rating of cereal,54.850917,**Rating**
Maypo,American Home Food Products,Hot,grams of fat,1,Fat,calories per serving,100,Calories
Maypo,American Home Food Products,Hot,grams of fat,1,Fat,grams of protein,4,Protein
Maypo,American Home Food Products,Hot,grams of fat,1,Fat,grams of fat,1,Fat
Maypo,American Home Food Products,Hot,grams of fat,1,Fat,milligrams of sodium,0,Sodium
Maypo,American Home Food Products,Hot,grams of fat,1,Fat,grams of dietary fiber,0,Fiber
Maypo,American Home Food Products,Hot,grams of fat,1,Fat,grams of complex carbohydrates,16,Carbohydrates
Maypo,American Home Food Products,Hot,grams of fat,1,Fat,grams of sugars,3,Sugars
Maypo,American Home Food Products,Hot,grams of fat,1,Fat,milligrams of potassium,95,Potassium
Maypo,American Home Food Products,Hot,grams of fat,1,Fat,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Maypo,American Home Food Products,Hot,grams of fat,1,Fat,Display shelf,2,Shelf
Maypo,American Home Food Products,Hot,grams of fat,1,Fat,Weight in ounces per one serving,1,Ounces
Maypo,American Home Food Products,Hot,grams of fat,1,Fat,Number of cups in one serving,1,Cups
Maypo,American Home Food Products,Hot,grams of fat,1,Fat,Rating of cereal,54.850917,**Rating**
Maypo,American Home Food Products,Hot,milligrams of sodium,0,Sodium,calories per serving,100,Calories
Maypo,American Home Food Products,Hot,milligrams of sodium,0,Sodium,grams of protein,4,Protein
Maypo,American Home Food Products,Hot,milligrams of sodium,0,Sodium,grams of fat,1,Fat
Maypo,American Home Food Products,Hot,milligrams of sodium,0,Sodium,milligrams of sodium,0,Sodium
Maypo,American Home Food Products,Hot,milligrams of sodium,0,Sodium,grams of dietary fiber,0,Fiber
Maypo,American Home Food Products,Hot,milligrams of sodium,0,Sodium,grams of complex carbohydrates,16,Carbohydrates
Maypo,American Home Food Products,Hot,milligrams of sodium,0,Sodium,grams of sugars,3,Sugars
Maypo,American Home Food Products,Hot,milligrams of sodium,0,Sodium,milligrams of potassium,95,Potassium
Maypo,American Home Food Products,Hot,milligrams of sodium,0,Sodium,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Maypo,American Home Food Products,Hot,milligrams of sodium,0,Sodium,Display shelf,2,Shelf
Maypo,American Home Food Products,Hot,milligrams of sodium,0,Sodium,Weight in ounces per one serving,1,Ounces
Maypo,American Home Food Products,Hot,milligrams of sodium,0,Sodium,Number of cups in one serving,1,Cups
Maypo,American Home Food Products,Hot,milligrams of sodium,0,Sodium,Rating of cereal,54.850917,**Rating**
Maypo,American Home Food Products,Hot,grams of dietary fiber,0,Fiber,calories per serving,100,Calories
Maypo,American Home Food Products,Hot,grams of dietary fiber,0,Fiber,grams of protein,4,Protein
Maypo,American Home Food Products,Hot,grams of dietary fiber,0,Fiber,grams of fat,1,Fat
Maypo,American Home Food Products,Hot,grams of dietary fiber,0,Fiber,milligrams of sodium,0,Sodium
Maypo,American Home Food Products,Hot,grams of dietary fiber,0,Fiber,grams of dietary fiber,0,Fiber
Maypo,American Home Food Products,Hot,grams of dietary fiber,0,Fiber,grams of complex carbohydrates,16,Carbohydrates
Maypo,American Home Food Products,Hot,grams of dietary fiber,0,Fiber,grams of sugars,3,Sugars
Maypo,American Home Food Products,Hot,grams of dietary fiber,0,Fiber,milligrams of potassium,95,Potassium
Maypo,American Home Food Products,Hot,grams of dietary fiber,0,Fiber,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Maypo,American Home Food Products,Hot,grams of dietary fiber,0,Fiber,Display shelf,2,Shelf
Maypo,American Home Food Products,Hot,grams of dietary fiber,0,Fiber,Weight in ounces per one serving,1,Ounces
Maypo,American Home Food Products,Hot,grams of dietary fiber,0,Fiber,Number of cups in one serving,1,Cups
Maypo,American Home Food Products,Hot,grams of dietary fiber,0,Fiber,Rating of cereal,54.850917,**Rating**
Maypo,American Home Food Products,Hot,grams of complex carbohydrates,16,Carbohydrates,calories per serving,100,Calories
Maypo,American Home Food Products,Hot,grams of complex carbohydrates,16,Carbohydrates,grams of protein,4,Protein
Maypo,American Home Food Products,Hot,grams of complex carbohydrates,16,Carbohydrates,grams of fat,1,Fat
Maypo,American Home Food Products,Hot,grams of complex carbohydrates,16,Carbohydrates,milligrams of sodium,0,Sodium
Maypo,American Home Food Products,Hot,grams of complex carbohydrates,16,Carbohydrates,grams of dietary fiber,0,Fiber
Maypo,American Home Food Products,Hot,grams of complex carbohydrates,16,Carbohydrates,grams of complex carbohydrates,16,Carbohydrates
Maypo,American Home Food Products,Hot,grams of complex carbohydrates,16,Carbohydrates,grams of sugars,3,Sugars
Maypo,American Home Food Products,Hot,grams of complex carbohydrates,16,Carbohydrates,milligrams of potassium,95,Potassium
Maypo,American Home Food Products,Hot,grams of complex carbohydrates,16,Carbohydrates,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Maypo,American Home Food Products,Hot,grams of complex carbohydrates,16,Carbohydrates,Display shelf,2,Shelf
Maypo,American Home Food Products,Hot,grams of complex carbohydrates,16,Carbohydrates,Weight in ounces per one serving,1,Ounces
Maypo,American Home Food Products,Hot,grams of complex carbohydrates,16,Carbohydrates,Number of cups in one serving,1,Cups
Maypo,American Home Food Products,Hot,grams of complex carbohydrates,16,Carbohydrates,Rating of cereal,54.850917,**Rating**
Maypo,American Home Food Products,Hot,grams of sugars,3,Sugars,calories per serving,100,Calories
Maypo,American Home Food Products,Hot,grams of sugars,3,Sugars,grams of protein,4,Protein
Maypo,American Home Food Products,Hot,grams of sugars,3,Sugars,grams of fat,1,Fat
Maypo,American Home Food Products,Hot,grams of sugars,3,Sugars,milligrams of sodium,0,Sodium
Maypo,American Home Food Products,Hot,grams of sugars,3,Sugars,grams of dietary fiber,0,Fiber
Maypo,American Home Food Products,Hot,grams of sugars,3,Sugars,grams of complex carbohydrates,16,Carbohydrates
Maypo,American Home Food Products,Hot,grams of sugars,3,Sugars,grams of sugars,3,Sugars
Maypo,American Home Food Products,Hot,grams of sugars,3,Sugars,milligrams of potassium,95,Potassium
Maypo,American Home Food Products,Hot,grams of sugars,3,Sugars,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Maypo,American Home Food Products,Hot,grams of sugars,3,Sugars,Display shelf,2,Shelf
Maypo,American Home Food Products,Hot,grams of sugars,3,Sugars,Weight in ounces per one serving,1,Ounces
Maypo,American Home Food Products,Hot,grams of sugars,3,Sugars,Number of cups in one serving,1,Cups
Maypo,American Home Food Products,Hot,grams of sugars,3,Sugars,Rating of cereal,54.850917,**Rating**
Maypo,American Home Food Products,Hot,milligrams of potassium,95,Potassium,calories per serving,100,Calories
Maypo,American Home Food Products,Hot,milligrams of potassium,95,Potassium,grams of protein,4,Protein
Maypo,American Home Food Products,Hot,milligrams of potassium,95,Potassium,grams of fat,1,Fat
Maypo,American Home Food Products,Hot,milligrams of potassium,95,Potassium,milligrams of sodium,0,Sodium
Maypo,American Home Food Products,Hot,milligrams of potassium,95,Potassium,grams of dietary fiber,0,Fiber
Maypo,American Home Food Products,Hot,milligrams of potassium,95,Potassium,grams of complex carbohydrates,16,Carbohydrates
Maypo,American Home Food Products,Hot,milligrams of potassium,95,Potassium,grams of sugars,3,Sugars
Maypo,American Home Food Products,Hot,milligrams of potassium,95,Potassium,milligrams of potassium,95,Potassium
Maypo,American Home Food Products,Hot,milligrams of potassium,95,Potassium,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Maypo,American Home Food Products,Hot,milligrams of potassium,95,Potassium,Display shelf,2,Shelf
Maypo,American Home Food Products,Hot,milligrams of potassium,95,Potassium,Weight in ounces per one serving,1,Ounces
Maypo,American Home Food Products,Hot,milligrams of potassium,95,Potassium,Number of cups in one serving,1,Cups
Maypo,American Home Food Products,Hot,milligrams of potassium,95,Potassium,Rating of cereal,54.850917,**Rating**
Maypo,American Home Food Products,Hot,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,calories per serving,100,Calories
Maypo,American Home Food Products,Hot,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,grams of protein,4,Protein
Maypo,American Home Food Products,Hot,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,grams of fat,1,Fat
Maypo,American Home Food Products,Hot,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,milligrams of sodium,0,Sodium
Maypo,American Home Food Products,Hot,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,grams of dietary fiber,0,Fiber
Maypo,American Home Food Products,Hot,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,grams of complex carbohydrates,16,Carbohydrates
Maypo,American Home Food Products,Hot,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,grams of sugars,3,Sugars
Maypo,American Home Food Products,Hot,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,milligrams of potassium,95,Potassium
Maypo,American Home Food Products,Hot,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Maypo,American Home Food Products,Hot,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Display shelf,2,Shelf
Maypo,American Home Food Products,Hot,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Weight in ounces per one serving,1,Ounces
Maypo,American Home Food Products,Hot,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Number of cups in one serving,1,Cups
Maypo,American Home Food Products,Hot,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Rating of cereal,54.850917,**Rating**
Maypo,American Home Food Products,Hot,Display shelf,2,Shelf,calories per serving,100,Calories
Maypo,American Home Food Products,Hot,Display shelf,2,Shelf,grams of protein,4,Protein
Maypo,American Home Food Products,Hot,Display shelf,2,Shelf,grams of fat,1,Fat
Maypo,American Home Food Products,Hot,Display shelf,2,Shelf,milligrams of sodium,0,Sodium
Maypo,American Home Food Products,Hot,Display shelf,2,Shelf,grams of dietary fiber,0,Fiber
Maypo,American Home Food Products,Hot,Display shelf,2,Shelf,grams of complex carbohydrates,16,Carbohydrates
Maypo,American Home Food Products,Hot,Display shelf,2,Shelf,grams of sugars,3,Sugars
Maypo,American Home Food Products,Hot,Display shelf,2,Shelf,milligrams of potassium,95,Potassium
Maypo,American Home Food Products,Hot,Display shelf,2,Shelf,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Maypo,American Home Food Products,Hot,Display shelf,2,Shelf,Display shelf,2,Shelf
Maypo,American Home Food Products,Hot,Display shelf,2,Shelf,Weight in ounces per one serving,1,Ounces
Maypo,American Home Food Products,Hot,Display shelf,2,Shelf,Number of cups in one serving,1,Cups
Maypo,American Home Food Products,Hot,Display shelf,2,Shelf,Rating of cereal,54.850917,**Rating**
Maypo,American Home Food Products,Hot,Weight in ounces per one serving,1,Ounces,calories per serving,100,Calories
Maypo,American Home Food Products,Hot,Weight in ounces per one serving,1,Ounces,grams of protein,4,Protein
Maypo,American Home Food Products,Hot,Weight in ounces per one serving,1,Ounces,grams of fat,1,Fat
Maypo,American Home Food Products,Hot,Weight in ounces per one serving,1,Ounces,milligrams of sodium,0,Sodium
Maypo,American Home Food Products,Hot,Weight in ounces per one serving,1,Ounces,grams of dietary fiber,0,Fiber
Maypo,American Home Food Products,Hot,Weight in ounces per one serving,1,Ounces,grams of complex carbohydrates,16,Carbohydrates
Maypo,American Home Food Products,Hot,Weight in ounces per one serving,1,Ounces,grams of sugars,3,Sugars
Maypo,American Home Food Products,Hot,Weight in ounces per one serving,1,Ounces,milligrams of potassium,95,Potassium
Maypo,American Home Food Products,Hot,Weight in ounces per one serving,1,Ounces,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Maypo,American Home Food Products,Hot,Weight in ounces per one serving,1,Ounces,Display shelf,2,Shelf
Maypo,American Home Food Products,Hot,Weight in ounces per one serving,1,Ounces,Weight in ounces per one serving,1,Ounces
Maypo,American Home Food Products,Hot,Weight in ounces per one serving,1,Ounces,Number of cups in one serving,1,Cups
Maypo,American Home Food Products,Hot,Weight in ounces per one serving,1,Ounces,Rating of cereal,54.850917,**Rating**
Maypo,American Home Food Products,Hot,Number of cups in one serving,1,Cups,calories per serving,100,Calories
Maypo,American Home Food Products,Hot,Number of cups in one serving,1,Cups,grams of protein,4,Protein
Maypo,American Home Food Products,Hot,Number of cups in one serving,1,Cups,grams of fat,1,Fat
Maypo,American Home Food Products,Hot,Number of cups in one serving,1,Cups,milligrams of sodium,0,Sodium
Maypo,American Home Food Products,Hot,Number of cups in one serving,1,Cups,grams of dietary fiber,0,Fiber
Maypo,American Home Food Products,Hot,Number of cups in one serving,1,Cups,grams of complex carbohydrates,16,Carbohydrates
Maypo,American Home Food Products,Hot,Number of cups in one serving,1,Cups,grams of sugars,3,Sugars
Maypo,American Home Food Products,Hot,Number of cups in one serving,1,Cups,milligrams of potassium,95,Potassium
Maypo,American Home Food Products,Hot,Number of cups in one serving,1,Cups,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Maypo,American Home Food Products,Hot,Number of cups in one serving,1,Cups,Display shelf,2,Shelf
Maypo,American Home Food Products,Hot,Number of cups in one serving,1,Cups,Weight in ounces per one serving,1,Ounces
Maypo,American Home Food Products,Hot,Number of cups in one serving,1,Cups,Number of cups in one serving,1,Cups
Maypo,American Home Food Products,Hot,Number of cups in one serving,1,Cups,Rating of cereal,54.850917,**Rating**
Maypo,American Home Food Products,Hot,Rating of cereal,54.850917,**Rating**,calories per serving,100,Calories
Maypo,American Home Food Products,Hot,Rating of cereal,54.850917,**Rating**,grams of protein,4,Protein
Maypo,American Home Food Products,Hot,Rating of cereal,54.850917,**Rating**,grams of fat,1,Fat
Maypo,American Home Food Products,Hot,Rating of cereal,54.850917,**Rating**,milligrams of sodium,0,Sodium
Maypo,American Home Food Products,Hot,Rating of cereal,54.850917,**Rating**,grams of dietary fiber,0,Fiber
Maypo,American Home Food Products,Hot,Rating of cereal,54.850917,**Rating**,grams of complex carbohydrates,16,Carbohydrates
Maypo,American Home Food Products,Hot,Rating of cereal,54.850917,**Rating**,grams of sugars,3,Sugars
Maypo,American Home Food Products,Hot,Rating of cereal,54.850917,**Rating**,milligrams of potassium,95,Potassium
Maypo,American Home Food Products,Hot,Rating of cereal,54.850917,**Rating**,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Maypo,American Home Food Products,Hot,Rating of cereal,54.850917,**Rating**,Display shelf,2,Shelf
Maypo,American Home Food Products,Hot,Rating of cereal,54.850917,**Rating**,Weight in ounces per one serving,1,Ounces
Maypo,American Home Food Products,Hot,Rating of cereal,54.850917,**Rating**,Number of cups in one serving,1,Cups
Maypo,American Home Food Products,Hot,Rating of cereal,54.850917,**Rating**,Rating of cereal,54.850917,**Rating**
Cream of Wheat (Quick),Nabisco,Hot,calories per serving,100,Calories,calories per serving,100,Calories
Cream of Wheat (Quick),Nabisco,Hot,calories per serving,100,Calories,grams of protein,3,Protein
Cream of Wheat (Quick),Nabisco,Hot,calories per serving,100,Calories,grams of fat,0,Fat
Cream of Wheat (Quick),Nabisco,Hot,calories per serving,100,Calories,milligrams of sodium,80,Sodium
Cream of Wheat (Quick),Nabisco,Hot,calories per serving,100,Calories,grams of dietary fiber,1,Fiber
Cream of Wheat (Quick),Nabisco,Hot,calories per serving,100,Calories,grams of complex carbohydrates,21,Carbohydrates
Cream of Wheat (Quick),Nabisco,Hot,calories per serving,100,Calories,grams of sugars,0,Sugars
Cream of Wheat (Quick),Nabisco,Hot,calories per serving,100,Calories,milligrams of potassium,-1,Potassium
Cream of Wheat (Quick),Nabisco,Hot,calories per serving,100,Calories,vitamins and minerals (% of FDA recommendation),0,Vitamins/Minerals
Cream of Wheat (Quick),Nabisco,Hot,calories per serving,100,Calories,Display shelf,2,Shelf
Cream of Wheat (Quick),Nabisco,Hot,calories per serving,100,Calories,Weight in ounces per one serving,1,Ounces
Cream of Wheat (Quick),Nabisco,Hot,calories per serving,100,Calories,Number of cups in one serving,1,Cups
Cream of Wheat (Quick),Nabisco,Hot,calories per serving,100,Calories,Rating of cereal,64.533816,**Rating**
Cream of Wheat (Quick),Nabisco,Hot,grams of protein,3,Protein,calories per serving,100,Calories
Cream of Wheat (Quick),Nabisco,Hot,grams of protein,3,Protein,grams of protein,3,Protein
Cream of Wheat (Quick),Nabisco,Hot,grams of protein,3,Protein,grams of fat,0,Fat
Cream of Wheat (Quick),Nabisco,Hot,grams of protein,3,Protein,milligrams of sodium,80,Sodium
Cream of Wheat (Quick),Nabisco,Hot,grams of protein,3,Protein,grams of dietary fiber,1,Fiber
Cream of Wheat (Quick),Nabisco,Hot,grams of protein,3,Protein,grams of complex carbohydrates,21,Carbohydrates
Cream of Wheat (Quick),Nabisco,Hot,grams of protein,3,Protein,grams of sugars,0,Sugars
Cream of Wheat (Quick),Nabisco,Hot,grams of protein,3,Protein,milligrams of potassium,-1,Potassium
Cream of Wheat (Quick),Nabisco,Hot,grams of protein,3,Protein,vitamins and minerals (% of FDA recommendation),0,Vitamins/Minerals
Cream of Wheat (Quick),Nabisco,Hot,grams of protein,3,Protein,Display shelf,2,Shelf
Cream of Wheat (Quick),Nabisco,Hot,grams of protein,3,Protein,Weight in ounces per one serving,1,Ounces
Cream of Wheat (Quick),Nabisco,Hot,grams of protein,3,Protein,Number of cups in one serving,1,Cups
Cream of Wheat (Quick),Nabisco,Hot,grams of protein,3,Protein,Rating of cereal,64.533816,**Rating**
Cream of Wheat (Quick),Nabisco,Hot,grams of fat,0,Fat,calories per serving,100,Calories
Cream of Wheat (Quick),Nabisco,Hot,grams of fat,0,Fat,grams of protein,3,Protein
Cream of Wheat (Quick),Nabisco,Hot,grams of fat,0,Fat,grams of fat,0,Fat
Cream of Wheat (Quick),Nabisco,Hot,grams of fat,0,Fat,milligrams of sodium,80,Sodium
Cream of Wheat (Quick),Nabisco,Hot,grams of fat,0,Fat,grams of dietary fiber,1,Fiber
Cream of Wheat (Quick),Nabisco,Hot,grams of fat,0,Fat,grams of complex carbohydrates,21,Carbohydrates
Cream of Wheat (Quick),Nabisco,Hot,grams of fat,0,Fat,grams of sugars,0,Sugars
Cream of Wheat (Quick),Nabisco,Hot,grams of fat,0,Fat,milligrams of potassium,-1,Potassium
Cream of Wheat (Quick),Nabisco,Hot,grams of fat,0,Fat,vitamins and minerals (% of FDA recommendation),0,Vitamins/Minerals
Cream of Wheat (Quick),Nabisco,Hot,grams of fat,0,Fat,Display shelf,2,Shelf
Cream of Wheat (Quick),Nabisco,Hot,grams of fat,0,Fat,Weight in ounces per one serving,1,Ounces
Cream of Wheat (Quick),Nabisco,Hot,grams of fat,0,Fat,Number of cups in one serving,1,Cups
Cream of Wheat (Quick),Nabisco,Hot,grams of fat,0,Fat,Rating of cereal,64.533816,**Rating**
Cream of Wheat (Quick),Nabisco,Hot,milligrams of sodium,80,Sodium,calories per serving,100,Calories
Cream of Wheat (Quick),Nabisco,Hot,milligrams of sodium,80,Sodium,grams of protein,3,Protein
Cream of Wheat (Quick),Nabisco,Hot,milligrams of sodium,80,Sodium,grams of fat,0,Fat
Cream of Wheat (Quick),Nabisco,Hot,milligrams of sodium,80,Sodium,milligrams of sodium,80,Sodium
Cream of Wheat (Quick),Nabisco,Hot,milligrams of sodium,80,Sodium,grams of dietary fiber,1,Fiber
Cream of Wheat (Quick),Nabisco,Hot,milligrams of sodium,80,Sodium,grams of complex carbohydrates,21,Carbohydrates
Cream of Wheat (Quick),Nabisco,Hot,milligrams of sodium,80,Sodium,grams of sugars,0,Sugars
Cream of Wheat (Quick),Nabisco,Hot,milligrams of sodium,80,Sodium,milligrams of potassium,-1,Potassium
Cream of Wheat (Quick),Nabisco,Hot,milligrams of sodium,80,Sodium,vitamins and minerals (% of FDA recommendation),0,Vitamins/Minerals
Cream of Wheat (Quick),Nabisco,Hot,milligrams of sodium,80,Sodium,Display shelf,2,Shelf
Cream of Wheat (Quick),Nabisco,Hot,milligrams of sodium,80,Sodium,Weight in ounces per one serving,1,Ounces
Cream of Wheat (Quick),Nabisco,Hot,milligrams of sodium,80,Sodium,Number of cups in one serving,1,Cups
Cream of Wheat (Quick),Nabisco,Hot,milligrams of sodium,80,Sodium,Rating of cereal,64.533816,**Rating**
Cream of Wheat (Quick),Nabisco,Hot,grams of dietary fiber,1,Fiber,calories per serving,100,Calories
Cream of Wheat (Quick),Nabisco,Hot,grams of dietary fiber,1,Fiber,grams of protein,3,Protein
Cream of Wheat (Quick),Nabisco,Hot,grams of dietary fiber,1,Fiber,grams of fat,0,Fat
Cream of Wheat (Quick),Nabisco,Hot,grams of dietary fiber,1,Fiber,milligrams of sodium,80,Sodium
Cream of Wheat (Quick),Nabisco,Hot,grams of dietary fiber,1,Fiber,grams of dietary fiber,1,Fiber
Cream of Wheat (Quick),Nabisco,Hot,grams of dietary fiber,1,Fiber,grams of complex carbohydrates,21,Carbohydrates
Cream of Wheat (Quick),Nabisco,Hot,grams of dietary fiber,1,Fiber,grams of sugars,0,Sugars
Cream of Wheat (Quick),Nabisco,Hot,grams of dietary fiber,1,Fiber,milligrams of potassium,-1,Potassium
Cream of Wheat (Quick),Nabisco,Hot,grams of dietary fiber,1,Fiber,vitamins and minerals (% of FDA recommendation),0,Vitamins/Minerals
Cream of Wheat (Quick),Nabisco,Hot,grams of dietary fiber,1,Fiber,Display shelf,2,Shelf
Cream of Wheat (Quick),Nabisco,Hot,grams of dietary fiber,1,Fiber,Weight in ounces per one serving,1,Ounces
Cream of Wheat (Quick),Nabisco,Hot,grams of dietary fiber,1,Fiber,Number of cups in one serving,1,Cups
Cream of Wheat (Quick),Nabisco,Hot,grams of dietary fiber,1,Fiber,Rating of cereal,64.533816,**Rating**
Cream of Wheat (Quick),Nabisco,Hot,grams of complex carbohydrates,21,Carbohydrates,calories per serving,100,Calories
Cream of Wheat (Quick),Nabisco,Hot,grams of complex carbohydrates,21,Carbohydrates,grams of protein,3,Protein
Cream of Wheat (Quick),Nabisco,Hot,grams of complex carbohydrates,21,Carbohydrates,grams of fat,0,Fat
Cream of Wheat (Quick),Nabisco,Hot,grams of complex carbohydrates,21,Carbohydrates,milligrams of sodium,80,Sodium
Cream of Wheat (Quick),Nabisco,Hot,grams of complex carbohydrates,21,Carbohydrates,grams of dietary fiber,1,Fiber
Cream of Wheat (Quick),Nabisco,Hot,grams of complex carbohydrates,21,Carbohydrates,grams of complex carbohydrates,21,Carbohydrates
Cream of Wheat (Quick),Nabisco,Hot,grams of complex carbohydrates,21,Carbohydrates,grams of sugars,0,Sugars
Cream of Wheat (Quick),Nabisco,Hot,grams of complex carbohydrates,21,Carbohydrates,milligrams of potassium,-1,Potassium
Cream of Wheat (Quick),Nabisco,Hot,grams of complex carbohydrates,21,Carbohydrates,vitamins and minerals (% of FDA recommendation),0,Vitamins/Minerals
Cream of Wheat (Quick),Nabisco,Hot,grams of complex carbohydrates,21,Carbohydrates,Display shelf,2,Shelf
Cream of Wheat (Quick),Nabisco,Hot,grams of complex carbohydrates,21,Carbohydrates,Weight in ounces per one serving,1,Ounces
Cream of Wheat (Quick),Nabisco,Hot,grams of complex carbohydrates,21,Carbohydrates,Number of cups in one serving,1,Cups
Cream of Wheat (Quick),Nabisco,Hot,grams of complex carbohydrates,21,Carbohydrates,Rating of cereal,64.533816,**Rating**
Cream of Wheat (Quick),Nabisco,Hot,grams of sugars,0,Sugars,calories per serving,100,Calories
Cream of Wheat (Quick),Nabisco,Hot,grams of sugars,0,Sugars,grams of protein,3,Protein
Cream of Wheat (Quick),Nabisco,Hot,grams of sugars,0,Sugars,grams of fat,0,Fat
Cream of Wheat (Quick),Nabisco,Hot,grams of sugars,0,Sugars,milligrams of sodium,80,Sodium
Cream of Wheat (Quick),Nabisco,Hot,grams of sugars,0,Sugars,grams of dietary fiber,1,Fiber
Cream of Wheat (Quick),Nabisco,Hot,grams of sugars,0,Sugars,grams of complex carbohydrates,21,Carbohydrates
Cream of Wheat (Quick),Nabisco,Hot,grams of sugars,0,Sugars,grams of sugars,0,Sugars
Cream of Wheat (Quick),Nabisco,Hot,grams of sugars,0,Sugars,milligrams of potassium,-1,Potassium
Cream of Wheat (Quick),Nabisco,Hot,grams of sugars,0,Sugars,vitamins and minerals (% of FDA recommendation),0,Vitamins/Minerals
Cream of Wheat (Quick),Nabisco,Hot,grams of sugars,0,Sugars,Display shelf,2,Shelf
Cream of Wheat (Quick),Nabisco,Hot,grams of sugars,0,Sugars,Weight in ounces per one serving,1,Ounces
Cream of Wheat (Quick),Nabisco,Hot,grams of sugars,0,Sugars,Number of cups in one serving,1,Cups
Cream of Wheat (Quick),Nabisco,Hot,grams of sugars,0,Sugars,Rating of cereal,64.533816,**Rating**
Cream of Wheat (Quick),Nabisco,Hot,milligrams of potassium,-1,Potassium,calories per serving,100,Calories
Cream of Wheat (Quick),Nabisco,Hot,milligrams of potassium,-1,Potassium,grams of protein,3,Protein
Cream of Wheat (Quick),Nabisco,Hot,milligrams of potassium,-1,Potassium,grams of fat,0,Fat
Cream of Wheat (Quick),Nabisco,Hot,milligrams of potassium,-1,Potassium,milligrams of sodium,80,Sodium
Cream of Wheat (Quick),Nabisco,Hot,milligrams of potassium,-1,Potassium,grams of dietary fiber,1,Fiber
Cream of Wheat (Quick),Nabisco,Hot,milligrams of potassium,-1,Potassium,grams of complex carbohydrates,21,Carbohydrates
Cream of Wheat (Quick),Nabisco,Hot,milligrams of potassium,-1,Potassium,grams of sugars,0,Sugars
Cream of Wheat (Quick),Nabisco,Hot,milligrams of potassium,-1,Potassium,milligrams of potassium,-1,Potassium
Cream of Wheat (Quick),Nabisco,Hot,milligrams of potassium,-1,Potassium,vitamins and minerals (% of FDA recommendation),0,Vitamins/Minerals
Cream of Wheat (Quick),Nabisco,Hot,milligrams of potassium,-1,Potassium,Display shelf,2,Shelf
Cream of Wheat (Quick),Nabisco,Hot,milligrams of potassium,-1,Potassium,Weight in ounces per one serving,1,Ounces
